"","Row.names","logFC.x","AveExpr.x","t.x","P.Value.x","adj.P.Val.x","B.x","Threshold.x","logFC.y","AveExpr.y","t.y","P.Value.y","adj.P.Val.y","B.y","Threshold.y"
"211","Atf2",0.0152282627144436,7.51803362333437,0.11785178471037,0.908293808318595,0.95146233166604,-6.27660637188098,"Non-Significant",-0.151896769161607,7.51803362333437,-1.18005015443322,0.262688296459588,0.440958496409872,-5.87640095095993,"Non-Significant"
"212","Atf4",0.126323867211928,7.0155968377663,0.793589924760637,0.444092773132889,0.649488528368658,-5.88272173255658,"Non-Significant",0.332509780875479,7.0155968377663,2.13872088386945,0.0555470145360924,0.168820578932003,-4.47998235132559,"Non-Significant"
"213","Atf6",-0.262763091831058,7.87845305757646,-2.31667036947628,0.0406522859345445,0.177183837891559,-4.01146077411466,"Non-Significant",-0.102894064327499,7.87845305757646,-0.920178170190784,0.377073051950459,0.563535965172538,-6.1688370472207,"Non-Significant"
"214","Atg13",0.232259153469673,6.99465933808427,2.60252688817208,0.0244498367718771,0.137803549872264,-3.47391534374013,"Non-Significant",0.104744708083061,6.99465933808427,1.19152953115452,0.258336368320275,0.437718684072666,-5.80270418325636,"Non-Significant"
"215","Atg4b",-0.0697651748825026,7.18724182221951,-0.844698044942414,0.416141042473867,0.628150537943571,-5.8788177131338,"Non-Significant",0.0107236619790507,7.18724182221951,0.132010608962252,0.897341946884862,0.949561395064589,-6.53694492664776,"Non-Significant"
"216","Atg9a",0.206483122023342,6.68345062729717,1.95936643205272,0.0756996221867672,0.243324767102297,-4.45118768931248,"Non-Significant",0.30063376243788,6.68345062729717,2.94655431722744,0.0131932556184902,0.073443359305394,-3.0894549075054,"Non-Significant"
"217","Atmin",-0.162146395688588,8.3685687860842,-1.51677376104438,0.157315840052158,0.359102813636373,-5.23444706883121,"Non-Significant",-0.160143303486272,8.3685687860842,-1.51393033095534,0.158026973717998,0.323085313536571,-5.52141173353441,"Non-Significant"
"218","Atp13a2",0.0777292303453798,8.72454701056907,0.804155170791691,0.438215993998641,0.644921581312109,-6.02042680065636,"Non-Significant",0.137685813956011,8.72454701056907,1.43110571748316,0.179987096628438,0.350535214769897,-5.64144976692777,"Non-Significant"
"219","Atp1b2",0.541518812639394,7.07362686885835,3.12593964948731,0.00956553225449378,0.0926135058001573,-2.59554803789548,"Significant",0.441215565046646,7.07362686885835,2.57250819261467,0.0257978273664331,0.108095687774962,-3.7539138365177,"Non-Significant"
"220","Atp1b3",0.0627453915601963,7.08061327930468,0.605066514970198,0.557320287857316,0.739185567701166,-6.03108182559187,"Non-Significant",0.157668610922742,7.08061327930468,1.54931356453383,0.149372675400893,0.310393138123382,-5.36943644838539,"Non-Significant"
"221","Atp2b2",-0.38465607430118,11.7524727390442,-2.88552075836161,0.0147204840634778,0.111627546591524,-3.07441524805301,"Non-Significant",-0.123272379144815,11.7524727390442,-0.910497814349647,0.381935299634311,0.568291216964115,-6.1633606811244,"Non-Significant"
"222","Atp2b4",0.262018448379743,9.68407136011922,2.17611531774562,0.0520391567874861,0.197478872823686,-4.29142365540427,"Non-Significant",0.34170582422856,9.68407136011922,2.82040502444587,0.0165454386266047,0.0830642298457878,-3.45312284955917,"Non-Significant"
"223","Atp6ap1",0.237055103908219,8.63363452365788,2.72916920480036,0.0194878606082034,0.126106407344579,-3.36003358245002,"Non-Significant",0.231362532085111,8.63363452365788,2.67656384204446,0.0214148411482455,0.0974087824712978,-3.69199293213573,"Non-Significant"
"224","Atp6v0a1",0.175358955870262,8.93036770404404,1.69616815338181,0.117727201315159,0.310163695593193,-5.01203453798566,"Non-Significant",0.178552808065902,8.93036770404404,1.72935320034247,0.111461096821877,0.259151829746233,-5.23564423866323,"Non-Significant"
"225","Atp6v0a2",-0.0628769682123922,7.28579679297843,-0.570855559305785,0.579487919628475,0.752751197945757,-6.08139664745621,"Non-Significant",0.115403346006335,7.28579679297843,1.06474114601698,0.309639925701689,0.490323503841868,-5.97847369973575,"Non-Significant"
"226","Atp6v0b",0.018228083427271,8.88200012668756,0.118884440561905,0.907494346494488,0.951360082500603,-6.35475894524191,"Non-Significant",-0.119115914994833,8.88200012668756,-0.778672737782319,0.452477146844977,0.62777151744971,-6.33857054330093,"Non-Significant"
"227","Atp6v0d1",0.143503602927408,8.23716971091556,1.67835602352287,0.1212188148592,0.31304318475713,-4.99845435124388,"Non-Significant",0.134468027196341,8.23716971091556,1.58890173186723,0.140180950856725,0.298766161770897,-5.40207640969743,"Non-Significant"
"228","Atp6v0e2",0.333244407015162,8.35512623413362,3.28125082648008,0.00724809959324135,0.082947302717814,-2.40679937446479,"Significant",0.136908324720707,8.35512623413362,1.35487792547532,0.202429127264868,0.376432015259991,-5.7127373188361,"Non-Significant"
"229","Atp6v1b2",0.189800088621327,9.88847667676822,2.18428094469214,0.0513016883752648,0.197079552486062,-4.27870395881287,"Non-Significant",0.201450760183519,9.88847667676822,2.30376696656563,0.0415887047277757,0.142539855201487,-4.33453218787974,"Non-Significant"
"230","Atp6v1c1",-0.0318448241053488,9.50805574753203,-0.255414301536818,0.803081056927298,0.89489223032242,-6.33466193773583,"Non-Significant",-0.0395336811615525,9.50805574753203,-0.316002791338007,0.757871676388295,0.856468160920318,-6.60301511595516,"Non-Significant"
"231","Atp6v1d",-0.0309668260003235,8.51590535103508,-0.26148431145903,0.798514594022655,0.891952215931266,-6.30930052247195,"Non-Significant",-0.115587573093455,8.51590535103508,-0.982325403279546,0.346897267367714,0.53053080590309,-6.14633305741283,"Non-Significant"
"232","Atp6v1e1",0.0321110319057585,9.56866074886197,0.222762695329334,0.827772365156922,0.908171137976695,-6.34261582112691,"Non-Significant",-0.0308542872555204,9.56866074886197,-0.213346642047672,0.834930368465919,0.906076480624745,-6.6318388308957,"Non-Significant"
"233","Atp6v1f",-0.024677026027339,7.02977577464829,-0.140907873445877,0.890471146579316,0.941918236141908,-6.21964009017517,"Non-Significant",-0.212597188118373,7.02977577464829,-1.23227153133424,0.243349756935537,0.421603705597702,-5.77458620661326,"Non-Significant"
"234","Atp6v1g2",0.359862285770967,7.03127941790166,2.58728346755923,0.0251254494052037,0.139313027841113,-3.49738610282131,"Non-Significant",0.246792634018179,7.03127941790166,1.79681050845743,0.0996399975844526,0.242072557089838,-5.00303814276298,"Non-Significant"
"235","Atp6v1h",-0.000500512184739677,9.16351695673818,-0.00366951391776312,0.997137374838134,0.997873541227827,-6.36586610073767,"Non-Significant",-0.0546630961759309,9.16351695673818,-0.400623884057951,0.696311680720296,0.816989492735337,-6.57063023764183,"Non-Significant"
"236","Atp9a",0.110934302334817,10.5212545459164,1.3533842970289,0.202891168385701,0.412631626026733,-5.4628952255751,"Non-Significant",0.141179916927115,10.5212545459164,1.70690403942598,0.115666348846364,0.264394158282035,-5.25567860524359,"Non-Significant"
"237","Atraid",-0.0454840808397776,6.63815210644046,-0.273162765448738,0.789751118535393,0.885448834718549,-6.13961407765892,"Non-Significant",-0.351610872892429,6.63815210644046,-2.12940339117376,0.0564553384525005,0.171006058709194,-4.459483374895,"Non-Significant"
"238","Atrnl1",0.01668985128779,9.03264236558099,0.233400075862517,0.819705533813442,0.905919976424069,-6.33534947365741,"Non-Significant",0.00142209775944657,9.03264236558099,0.0199042124517631,0.984473600954435,0.993557241130861,-6.65524882340017,"Non-Significant"
"239","Atxn1",-0.285444226800367,8.88047485522552,-3.23416326332272,0.00788312259793984,0.0872291647469996,-2.51053895906424,"Significant",-0.194814887478671,8.88047485522552,-2.21693220207745,0.0484511456023943,0.157118487713028,-4.48212534118754,"Non-Significant"
"240","Atxn10",0.20137726771461,8.31910521837053,2.50785953402501,0.0289535030739047,0.150369629948957,-3.71606032070538,"Non-Significant",0.106944287590387,8.31910521837053,1.34195361245731,0.206456183788483,0.381789027456055,-5.72942830442776,"Non-Significant"
"241","Atxn7l3b",0.133863006445681,9.16024815607043,1.69368160072587,0.118209173169859,0.310528167115782,-5.01987012173873,"Non-Significant",0.00491377615892219,9.16024815607043,0.062150817292915,0.951549401171235,0.975293166947152,-6.65346423292397,"Non-Significant"
"242","AU040320",0.162025156726333,6.89338852963484,1.27262017548826,0.229201976034555,0.446384020854654,-5.40017690126309,"Non-Significant",0.2866840337447,6.89338852963484,2.31088861433708,0.0410693372785932,0.141652637865479,-4.18885358304193,"Non-Significant"
"243","Auts2",-0.405640658387971,6.95431622440255,-2.49344141095659,0.0297072457887086,0.152530953282555,-3.65709701031745,"Non-Significant",-0.256456598148963,6.95431622440255,-1.63600686791408,0.1298927221523,0.284696169007834,-5.26387821821068,"Non-Significant"
"244","Avl9",-0.243235948755225,7.90409777777147,-3.14033102420684,0.00932233576792971,0.092471214963613,-2.63165604767985,"Significant",-0.0801352906505919,7.90409777777147,-1.04957941032825,0.316259578955019,0.49690644510556,-6.04478067026926,"Non-Significant"
"245","Azi2",-0.0291042095859373,7.37099887652418,-0.305765338539931,0.76544986965015,0.873426807879045,-6.21253172655704,"Non-Significant",0.0818964105830462,7.37099887652418,0.87121280380718,0.402115340201296,0.587628604580782,-6.17061152503072,"Non-Significant"
"246","Azin2",0.0918267546309908,7.20611429733168,0.573199565223236,0.577954107220505,0.752195195652375,-6.07528659514188,"Non-Significant",-0.0299794197708954,7.20611429733168,-0.189057816299782,0.85346509615823,0.919612033261114,-6.52487431980378,"Non-Significant"
"247","B3galt2",-0.0290562965253116,7.21822268268626,-0.325904092385278,0.750567463543315,0.868454286669196,-6.19758069146117,"Non-Significant",-0.169463050759784,7.21822268268626,-1.9225185208075,0.0806074230120192,0.21175070134262,-4.85439493511752,"Non-Significant"
"248","B3gat1",0.301220563665026,8.1457025063596,2.79165117805332,0.0174215835938352,0.122357287883128,-3.22876767161973,"Non-Significant",0.355294578598463,8.1457025063596,3.3310049903855,0.00663353122255498,0.0502651063105027,-2.52610413347754,"Non-Significant"
"249","B3gat3",0.372153764107931,8.0980579173115,2.86416854316097,0.0152955839152175,0.113606378066177,-3.10615684303348,"Non-Significant",0.23008615900616,8.0980579173115,1.78485600711389,0.101648384760859,0.24454504151495,-5.11199015595304,"Non-Significant"
"250","B4galnt1",0.241242159136704,7.03265636758633,2.03377645017161,0.0666244517952042,0.228631504831391,-4.37452863226965,"Non-Significant",0.463723524873551,7.03265636758633,3.9911167215494,0.00208724499162606,0.0278685194344291,-1.31249766752259,"Significant"
"251","B4galnt4",0.19955723224965,7.52848725145326,2.07679547138875,0.0618530907069657,0.218622853854738,-4.3720214398762,"Non-Significant",0.0701944221869732,7.52848725145326,0.733638566042154,0.478401169817762,0.649121907595572,-6.28965991736727,"Non-Significant"
"252","B4galt2",0.208660270217299,7.82957019763014,2.0666701014731,0.0629463211161853,0.220640005265475,-4.40866016899032,"Non-Significant",-0.0820803038197475,7.82957019763014,-0.815124042011778,0.432168886119418,0.612126358552635,-6.24898842719445,"Non-Significant"
"253","B4gat1",0.114191642297993,7.88511932391609,1.31288943842155,0.215754383334689,0.429994275690086,-5.45791639212059,"Non-Significant",0.145907840189962,7.88511932391609,1.69725176420944,0.117517713298102,0.266602946235275,-5.23384785592547,"Non-Significant"
"254","Bace1",0.0801943979420727,7.91172802574323,0.776435764434484,0.453743208025435,0.658510619355971,-5.99284746588849,"Non-Significant",0.0951245449237481,7.91172802574323,0.931534493574019,0.371424664673525,0.55693156301434,-6.15596755953235,"Non-Significant"
"255","Bag1",-0.196175982330975,7.74505327837722,-1.02460921414964,0.327391310365953,0.550444833305827,-5.77455838189869,"Non-Significant",-0.522522515989929,7.74505327837722,-2.72725836761333,0.0195547489436342,0.0926799377380986,-3.56361718559339,"Non-Significant"
"256","Bag4",0.211296984420391,7.10792855938248,2.41836223729131,0.0339524042712441,0.164366014248826,-3.78884158227674,"Non-Significant",0.0403244287668709,7.10792855938248,0.466748161363498,0.649720918914122,0.781452267602566,-6.41305866475162,"Non-Significant"
"257","Bag5",-0.274965280322847,7.1768295952672,-2.42845370970411,0.033349193879824,0.162900296591357,-3.78849332807466,"Non-Significant",-0.215049372800774,7.1768295952672,-1.93822634014398,0.0784803241985543,0.207368575928149,-4.83518236477271,"Non-Significant"
"258","Bag6",0.15201747649988,8.42666964490215,1.55535445612721,0.147937001217387,0.349352970644893,-5.17399224288189,"Non-Significant",0.381872967416626,8.42666964490215,3.94876423030826,0.00224504365716615,0.0294820989092927,-1.46403604918537,"Significant"
"259","Bap1",-0.0774740775980227,9.41866059391766,-1.18291456496157,0.26159700558196,0.483105183237839,-5.67183695649063,"Non-Significant",0.057621643801145,9.41866059391766,0.876525682304455,0.399344207673827,0.585201160542564,-6.25698412372984,"Non-Significant"
"260","Basp1",0.148005300762836,10.0430467485777,1.679160523011,0.121059144663411,0.31304318475713,-5.04077561334013,"Non-Significant",0.11614631889182,10.0430467485777,1.30947543679503,0.21686882787449,0.392477564998493,-5.79637531758675,"Non-Significant"
"261","Bbs1",-0.236949382189423,7.18090246464891,-2.34544180344765,0.0386369346922917,0.175108870586139,-3.91580727315462,"Non-Significant",0.012705194328368,7.18090246464891,0.128811806508027,0.899814360153247,0.951031863694133,-6.54328204404589,"Non-Significant"
"262","BC005537",0.213360904251227,8.36118987801148,1.44227124798063,0.176883036213989,0.38240024814683,-5.32731907201319,"Non-Significant",-0.0354823522400345,8.36118987801148,-0.240955235969665,0.813989221513801,0.892327043883507,-6.59497917290091,"Non-Significant"
"263","BC031181",-0.0931263941709988,7.22695134154111,-0.6232958288659,0.545702928410389,0.729847379832543,-6.06055532313546,"Non-Significant",-0.324211326390336,7.22695134154111,-2.19253116325715,0.0505666919831245,0.160334856100878,-4.43484644971027,"Non-Significant"
"264","Bcan",0.166258482670449,8.62812840316605,1.75242328730684,0.107283120549931,0.292894803434907,-4.91870256552363,"Non-Significant",0.138906892899577,8.62812840316605,1.47161693193862,0.168940866838586,0.337757146017261,-5.5827802911596,"Non-Significant"
"265","Bcas1",-0.376075134914916,7.36073205691475,-1.990909104003,0.0717203295986609,0.236527232938136,-4.51026561817725,"Non-Significant",-0.763475151175192,7.36073205691475,-4.06865050945054,0.0018275250868464,0.0262138651346063,-1.22764587483432,"Significant"
"266","Bcas3",0.172055537415244,6.91711651381136,1.81312540545734,0.0969571932295085,0.275733953941741,-4.70233736909159,"Non-Significant",0.100227412289851,6.91711651381136,1.07711774242244,0.304314022639813,0.483584592835014,-5.91918471549362,"Non-Significant"
