"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Threshold"
"Ehmt2",-0.0457611507663334,9.04920209091124,-0.570987644773457,0.579387366151425,0.75540378118477,-6.20195951756274,"Non-Significant"
"Rplp0",-0.061554271533149,8.27434035153177,-0.503000551693355,0.624797272849975,0.786301731148805,-6.20245969469832,"Non-Significant"
"Gna13",-0.0476675906609181,7.40205481508371,-0.375150654948019,0.714619795448987,0.843805913673892,-6.20256323768915,"Non-Significant"
"Tgfbrap1",0.0243242459542694,7.08925128569387,0.247842638702468,0.808782347237089,0.898348870137257,-6.20383080874875,"Non-Significant"
"Ppp1r13b",-0.0280306859992479,7.17326927335367,-0.24130932922508,0.81371613041797,0.900362664866888,-6.20406247783239,"Non-Significant"
"Drp2",0.0407153077235218,7.53915509891789,0.397966820901783,0.698203772715401,0.833611102689186,-6.20407725210067,"Non-Significant"
"Odc1",-0.0508977365494312,7.8930841309018,-0.447743333711166,0.662953085731657,0.809201624243108,-6.20417994862622,"Non-Significant"
"Laptm4a",0.0727813542603863,7.80319545870643,0.445092153759763,0.664810258434644,0.809930077206947,-6.2043022329428,"Non-Significant"
"B3galt2",-0.0290809845814426,7.22926037078327,-0.325966819247723,0.750513756745716,0.868847957269604,-6.20442110262978,"Non-Significant"
"Edf1",-0.0376022574651556,7.10641761155691,-0.285660944618002,0.780399512489218,0.88127474774414,-6.20498710586594,"Non-Significant"
"Rad21",0.0304987199560278,7.18788242642866,0.308309646230192,0.763556962358068,0.873848523587566,-6.2054264839897,"Non-Significant"
"Stmn1",-0.0851243672993522,9.03047201222713,-0.567398108890283,0.581740325955698,0.757069448533613,-6.20563808062731,"Non-Significant"
"Srp72",-0.00578969005207153,6.90393540936318,-0.0578003972910328,0.954935292236517,0.975880611572543,-6.20586829821273,"Non-Significant"
"Fbxo34",0.0332788983278558,7.37336504660695,0.363575351981505,0.723006697300622,0.849588387613456,-6.20673536156747,"Non-Significant"
"Tle1",0.0315941137328508,7.51139327856221,0.375278411753507,0.714527445475244,0.843805913673892,-6.20705655445681,"Non-Significant"
"Map2",-0.046101166853358,11.7767395337046,-0.467722994457159,0.64903377940162,0.800080403492587,-6.20766626220497,"Non-Significant"
"Khdrbs1",-0.00862936920685708,6.91657951927624,-0.0774397366579562,0.939652369284833,0.967098018810447,-6.20854305910572,"Non-Significant"
"Jak1",0.0601118868978023,8.50023744193547,0.515414469917294,0.616375494090577,0.779713544248732,-6.20887482606091,"Non-Significant"
"Hspa13",-0.0206238244252734,7.08146629978561,-0.186869556722063,0.855135491663664,0.920879379241757,-6.20934382127168,"Non-Significant"
"Drosha",-0.056150396803659,7.74743804942345,-0.413203767901351,0.687329256902865,0.828046575788002,-6.20997926658425,"Non-Significant"
"Msmo1",-0.052360702806638,7.59453413607159,-0.405553159219527,0.692780426290888,0.830468210209041,-6.21008140826821,"Non-Significant"
"Dtnb",-0.035508239213895,7.17957961997228,-0.285806002556962,0.780291255677105,0.88127474774414,-6.21039932103447,"Non-Significant"
"Csnk1e",0.0373303857904892,7.82949298484988,0.421788114845254,0.681234786521382,0.823632847992895,-6.21114991899064,"Non-Significant"
"Mpnd",0.0648285660185746,7.47515971194152,0.382929384458689,0.70900561891687,0.842148505847881,-6.21137547517165,"Non-Significant"
"Fam102b",-0.034102601381969,7.50106515368998,-0.372915562151146,0.716236218852937,0.844597355388888,-6.21139673553069,"Non-Significant"
"Dennd4a",-0.0541055360598754,7.77364485285915,-0.427481792579785,0.67720556192046,0.819501353286485,-6.21212354833943,"Non-Significant"
"Magi3",-0.0436075674424581,7.99657230187007,-0.43651350569356,0.670835710634482,0.81436900864875,-6.21232187736117,"Non-Significant"
"Tbcel",-0.0164876855512555,6.99744310035801,-0.162005847220615,0.87421338694721,0.932668484531796,-6.21279075136894,"Non-Significant"
"Fam173a",-0.00935417285303064,6.89046375339035,-0.0570550516563426,0.955515717630455,0.975880611572543,-6.21403290725083,"Non-Significant"
"Faf1",0.0173126279393232,7.03959513188057,0.161949681117604,0.874256582619501,0.932668484531796,-6.21409557128511,"Non-Significant"
"Kcnf1",0.0509702714938047,8.75148861301064,0.522527335511411,0.611575729576702,0.77584913015107,-6.21455735046133,"Non-Significant"
"Eftud2",0.0347648032609795,7.57865477559748,0.380029818896981,0.711096251041317,0.842244918305461,-6.21457164035477,"Non-Significant"
"Hras",0.0525257677292572,8.28879234365863,0.479971279786145,0.640568854304525,0.797509712611584,-6.21461252417617,"Non-Significant"
"St6gal2",-0.00565962151318722,6.84502173613722,-0.0498674489031007,0.96111427125275,0.979282006519493,-6.21541556076051,"Non-Significant"
"Smim14",0.0296394819335344,7.32605158846598,0.314631619108766,0.758877926890206,0.872045293587236,-6.21558126887035,"Non-Significant"
"Sumo2",0.0312370229325092,7.04625873104449,0.206799081425215,0.839912376938524,0.915087610024967,-6.2155993450021,"Non-Significant"
"Tmco3",0.0053081921152236,7.04520917839462,0.0553417438975922,0.956850028681681,0.976169286403635,-6.21615277075766,"Non-Significant"
"Arpc2",0.0469360660521581,8.00867457149068,0.434539778353224,0.672225454783789,0.815686347037149,-6.216655903021,"Non-Significant"
"Fam174a",-0.0467929916045771,7.14162722641438,-0.266374407896001,0.794835424578789,0.889870094908861,-6.21691009198585,"Non-Significant"
"Clcn3",-0.0362155807940905,9.18065329629028,-0.548848103424861,0.593980514562894,0.765854510351194,-6.21731326454449,"Non-Significant"
"Ptprs",0.0630495771387842,10.4218074681771,0.538378488027613,0.600947756710677,0.770755791413406,-6.21770918270277,"Non-Significant"
"Apmap",0.0506245349914414,7.19684209759736,0.275224650323064,0.788200725072766,0.884290549537021,-6.2178668433817,"Non-Significant"
"Fbxl2",-0.00185583142527346,6.99203137303384,-0.0207893817152934,0.983782767886516,0.989695812321596,-6.21823285030612,"Non-Significant"
"Ate1",-0.0324746755026499,7.56642142087327,-0.380578597810136,0.71070038208223,0.842148505847881,-6.21868983112131,"Non-Significant"
"Dnmt1",-0.0266241480031946,7.28533195914358,-0.247141641992974,0.809311310782893,0.898563719020144,-6.21887434634982,"Non-Significant"
"Fam120b",-0.012506179357354,7.11318917335942,-0.120340098887838,0.90636491906513,0.950113758748702,-6.21893623457372,"Non-Significant"
"Psmd5",-0.0202771327947708,7.09904553148081,-0.170430054121848,0.867739501581195,0.929522554093776,-6.21914118349278,"Non-Significant"
"Gabrd",0.0423954753411371,7.44774956986182,0.339024228586532,0.740920119744736,0.862688730728871,-6.21927930407982,"Non-Significant"
"Ulk1",-0.000984494186836216,7.00478498592896,-0.00630784605686974,0.995079069779459,0.997250280178463,-6.21930655896995,"Non-Significant"
"Slc22a23",0.0335150112242522,7.88072265145497,0.408211364272838,0.690884339799415,0.829691821738318,-6.21958635562557,"Non-Significant"
"Azi2",-0.0289966051469674,7.38203656462119,-0.304855595289634,0.766117563612955,0.874536587960568,-6.21976909554108,"Non-Significant"
"Cap2",0.0506553601488395,8.44755573129895,0.471285191564238,0.646566499352929,0.799033265005604,-6.22033434975833,"Non-Significant"
"Ncoa7",-0.0365772966551194,7.30401933420227,-0.294235709222019,0.774008575445101,0.878675271319195,-6.22035008505969,"Non-Significant"
"Cuedc2",0.07483853739775,7.70249180853332,0.399671468824441,0.696983603494276,0.833099479927478,-6.22141561270986,"Non-Significant"
"Kcnq5",0.0366732764768249,7.88919314263118,0.409991374963774,0.689615899483396,0.82939466610166,-6.22169858842697,"Non-Significant"
"Nsun2",0.0251319237372272,7.42032137426494,0.312642196750856,0.76034926867896,0.872291047861993,-6.22229730173726,"Non-Significant"
"Sgsm1",-0.0550619670297667,7.81537356586985,-0.37424498472023,0.715274602561409,0.843834971656147,-6.22243520144448,"Non-Significant"
"Polr2e",-0.0191354841503184,7.04571315395538,-0.127121026433495,0.90111882536924,0.947838261719884,-6.22282761819954,"Non-Significant"
"Med12l",-0.0205647892715231,7.14724574155199,-0.197432653694557,0.847058810509717,0.916532975893482,-6.22285648931501,"Non-Significant"
"Brinp2",-0.0506455418256646,9.155272851013,-0.537355258518051,0.60163094102687,0.771262642446126,-6.22307476631711,"Non-Significant"
"Exoc7",0.0191907437414605,7.29023410086357,0.238521888952847,0.815823713494192,0.901682172817765,-6.22361069422615,"Non-Significant"
"Rhou",-0.0315664684612642,7.57287511716948,-0.372068707679479,0.716849045102641,0.844712687184566,-6.22393954279258,"Non-Significant"
"Pi4ka",-0.0515702394567334,9.90668317779364,-0.541519487422724,0.598853090134752,0.76880564495727,-6.22405420372312,"Non-Significant"
"Gnb4",-0.00348817117704492,7.01475159738379,-0.0292916969988489,0.977152110039072,0.985988451652086,-6.22421587388757,"Non-Significant"
"Pmm1",-0.0414048370122622,7.41306069709565,-0.303214632304842,0.767335087008513,0.874807732230225,-6.22422361307744,"Non-Significant"
"Flcn",-0.0142964773131551,7.15774856507649,-0.184351557643612,0.857063381455283,0.921773387765963,-6.22462071331185,"Non-Significant"
"Raf1",-0.0290405907353204,7.70333744921153,-0.380743767178126,0.710581252375992,0.842148505847881,-6.22514186277478,"Non-Significant"
"Dnajb2",-0.0273169547208347,7.21602412811574,-0.211037843514101,0.836683166491508,0.914172794722259,-6.22537506657051,"Non-Significant"
"Atp6v1f",-0.0251257076672982,7.0408134627453,-0.14315756820722,0.888732127443739,0.941093174098195,-6.22582463172161,"Non-Significant"
"Polr3h",-0.0141033941960602,7.01324148149113,-0.104304619407153,0.918788919286216,0.955921668602129,-6.22617623610283,"Non-Significant"
"Garnl3",0.0308119175326063,7.43015148003018,0.290066570316796,0.777113767392192,0.880334462384218,-6.22727911809991,"Non-Significant"
"Dcaf12",-0.0137859611063647,7.13467337560543,-0.148496534111418,0.884614976328639,0.939333428472679,-6.22733624681248,"Non-Significant"
"Creb3",0.0266522773751019,7.02292373393392,0.137270122485184,0.893276205979366,0.942181574358746,-6.2274794931359,"Non-Significant"
"Dctn5",0.0163579362767035,7.04777122382929,0.105332523331673,0.917991801906802,0.955921668602129,-6.2277668629784,"Non-Significant"
"Tmem9b",-0.0194319557773923,7.17548585257864,-0.196847166657501,0.847506011628429,0.916532975893482,-6.22800661058477,"Non-Significant"
"Map1b",-0.072336675248712,11.2977871788046,-0.465997728801946,0.650230330500755,0.800605436818861,-6.22832835318277,"Non-Significant"
"Chpf",0.0313202540036688,7.58997078916717,0.330383062577709,0.74726399955218,0.867472955088383,-6.22915264534568,"Non-Significant"
"M6pr",-0.0479822866686925,7.83040537264985,-0.386949323038165,0.706111312541836,0.840803065801261,-6.22951252057143,"Non-Significant"
"Ctdsp2",0.0241876095801929,7.24217486336927,0.24264916395247,0.812703627476709,0.900153191619995,-6.22954278645095,"Non-Significant"
"Ip6k2",-0.0241758584871343,7.25231162460214,-0.248351185839505,0.808398666121462,0.898295281275218,-6.23059480977749,"Non-Significant"
"Mxi1",-0.00772245805248062,7.03037023750675,-0.0640352356817176,0.950081117560591,0.973714976206376,-6.23095735609694,"Non-Significant"
"Chtf8",0.0290517780623825,7.65735441364274,0.329457887859555,0.747944381366346,0.867472955088383,-6.23203949555094,"Non-Significant"
"Tmed9",0.0242143137822186,7.1316798833251,0.187032805141113,0.855010535444148,0.920879379241757,-6.23205446715872,"Non-Significant"
"Psmc4",0.045967200907131,7.72863968474227,0.360573865189813,0.725187691684113,0.851522778851091,-6.23247469921394,"Non-Significant"
"Eif4b",0.0458054208018712,8.78778912451934,0.507123459093018,0.621993950234317,0.783963164590132,-6.23286100953605,"Non-Significant"
"Ubr7",-0.00546255425918929,7.04173145389524,-0.0595199992577884,0.953596285626966,0.975451051531327,-6.23300591778204,"Non-Significant"
"Pip5k1c",0.0488862804789534,9.97791869042678,0.522788457548772,0.611399883738662,0.77584913015107,-6.23303182325396,"Non-Significant"
"Prmt2",0.0434885767725515,7.42960024554279,0.26388290711603,0.796706292783882,0.890847370386319,-6.23350862192994,"Non-Significant"
"Ppib",0.0560814166020567,7.53461571437331,0.328311036344787,0.748788097057383,0.868075551480378,-6.23367786446743,"Non-Significant"
"Stk32c",0.0487507559813647,8.51560281181766,0.475402165103127,0.643720476388512,0.799033265005604,-6.23402510363726,"Non-Significant"
"Klhl13",-0.0352723674791688,7.32904253327207,-0.222322199455566,0.82810186222419,0.909571337799413,-6.23470048167488,"Non-Significant"
"Srebf2",-0.0540217755813437,8.98442493251238,-0.510812535899659,0.619490892359312,0.781808015899264,-6.23494269998925,"Non-Significant"
"Rap1gap2",-0.0414301019523435,9.83168016368055,-0.521749590644928,0.612099632832013,0.776137697312561,-6.23526899204986,"Non-Significant"
"Ypel2",0.0109529702047588,7.11891116615719,0.120391121280634,0.906325427638824,0.950113758748702,-6.23530394954243,"Non-Significant"
"Ric1",-0.00521906625920021,7.07979059155415,-0.0495470977434975,0.961363851807224,0.979282006519493,-6.23546029491613,"Non-Significant"
"Wdr26",-0.0507556796983852,8.13713835074416,-0.412727238899103,0.687668254127153,0.828046575788002,-6.2356064829013,"Non-Significant"
"Herpud1",-0.0193294366543881,7.28961739175326,-0.153826502726653,0.880508304141151,0.937351284456291,-6.23561720340181,"Non-Significant"
"Psmd8",0.0308074351759062,7.47516307304401,0.287134262477219,0.779300200761788,0.88127474774414,-6.23570837511052,"Non-Significant"
"Rapgef4",-0.0766432844943541,10.491443847077,-0.499602373325117,0.627112489301143,0.787714468268509,-6.23697551826023,"Non-Significant"
"Pitpnc1",0.00352822966531274,7.16438378151101,0.0366455789447394,0.971418507700717,0.984655095996412,-6.23723753656609,"Non-Significant"
"Ubc",-0.0208223961890734,13.3484320627621,-0.193430876484974,0.850116521225897,0.918359033417891,-6.23927761804689,"Non-Significant"
"Smad4",-0.000534244204379419,7.12771815546774,-0.00671692800259735,0.994759938384393,0.997250280178463,-6.23940466364663,"Non-Significant"
"Zxdb",-0.00423410562036253,7.11586762514258,-0.0404229012090303,0.968474075583682,0.982786500346003,-6.23942291242578,"Non-Significant"
"Spire1",-0.0576390266077134,8.74829015197144,-0.486816453509807,0.635861094706477,0.793377220250183,-6.23973744011409,"Non-Significant"
"Cobl",-0.0254859456728216,7.36715913117175,-0.146626371437325,0.886056757348349,0.940491476884217,-6.24012526548689,"Non-Significant"
"Wac",-0.0131505902013798,7.20538332584239,-0.141649616748198,0.889895612114291,0.941269360874188,-6.24023653440724,"Non-Significant"
"Stk39",0.0416333292250295,7.54516405843241,0.317589415411538,0.756692233302509,0.870875185125328,-6.24036655368016,"Non-Significant"
"Fbxo9",0.0596794407868071,8.72592100461895,0.486340085839963,0.636188176774963,0.793377220250183,-6.24055538244719,"Non-Significant"
"Zmym4",-0.0268546993462051,7.60007479980028,-0.318506110891323,0.756015281041371,0.870875185125328,-6.24098718543114,"Non-Significant"
"Egln1",0.0284414986229207,7.49930396740505,0.2968033360215,0.772098241841292,0.877275343420088,-6.24118578683163,"Non-Significant"
"Pgp",-0.037168118135587,7.21215995091588,-0.212999682537853,0.835189638913582,0.913659253680789,-6.24169945689955,"Non-Significant"
"Trpc4ap",0.0468654343184642,8.47631243514723,0.445595704907008,0.664457335843712,0.809930077206947,-6.24191360130261,"Non-Significant"
"Ddn",0.0325535274311832,11.652947497115,0.402290159164847,0.695110912966721,0.832889049183391,-6.24237512936413,"Non-Significant"
"Camkk1",0.0359571011888438,8.5159359634244,0.450571642157767,0.660974434111479,0.807891161364921,-6.24251202891707,"Non-Significant"
"Mtss1l",0.0677007573022106,7.62468152601262,0.3192241487824,0.755485180551265,0.870875185125328,-6.24251397112334,"Non-Significant"
"Cux2",-0.0414472331492757,7.80730899257207,-0.349595108363455,0.733186817190673,0.857871082903694,-6.24288837666448,"Non-Significant"
"Nrip1",-0.0296620245852806,7.32773509526974,-0.200816766660674,0.844475094833248,0.916532975893482,-6.24312983423668,"Non-Significant"
"Stx6",0.0403194289017375,8.3457404368489,0.41805165307169,0.683884611183811,0.825346096777938,-6.24333528822344,"Non-Significant"
"Epas1",-0.0654885002918695,7.40735667078718,-0.287856598333769,0.778761415670393,0.88127474774414,-6.24339784544519,"Non-Significant"
"Ptges3",0.0222097645575241,7.32077520544549,0.211923430469891,0.836008894881324,0.914172794722259,-6.24395933693945,"Non-Significant"
"Ubr3",-0.0696011248767565,9.16285577959678,-0.500849279551918,0.626262470115821,0.787015905664086,-6.24419419498033,"Non-Significant"
"Sdccag3",-0.0179584847834668,7.3101697765163,-0.20419457328192,0.841898095052151,0.91591443969871,-6.24428295831836,"Non-Significant"
"Prkar2b",-0.0192155440818622,7.31981088751311,-0.19025505088757,0.852544965460723,0.919869225424584,-6.24429247194427,"Non-Significant"
"Dock9",-0.0650179897492951,8.86045722006048,-0.485657380480415,0.636657074801211,0.793377220250183,-6.24441573458006,"Non-Significant"
"Nap1l4",-0.0413249633678401,7.73820825403049,-0.325643169857623,0.750752118417425,0.868847957269604,-6.24787864018499,"Non-Significant"
"Ola1",-0.0130269181952078,7.17133920393264,-0.105987667061209,0.917483801021735,0.955921668602129,-6.24792231754924,"Non-Significant"
"Ubap2l",0.00423781041040261,7.2001452652551,0.0419193486424178,0.9673077240464,0.982786500346003,-6.24811603714332,"Non-Significant"
"Drap1",0.0703333428456601,7.45235317504185,0.280889948570005,0.783962801673256,0.882493645599403,-6.24839473253845,"Non-Significant"
"Cltb",-0.0761172357631246,8.38341312900561,-0.433789668148061,0.672753959053318,0.815957926786588,-6.24848028814069,"Non-Significant"
"Nlk",-0.0439058961530705,8.47690610777795,-0.42818332053849,0.676709838768859,0.819271676411846,-6.24854426957883,"Non-Significant"
"Fabp3",-0.0416925361648914,7.34013653348113,-0.242574980715182,0.812759677870481,0.900153191619995,-6.24859568403008,"Non-Significant"
"Lrp3",0.0361244989811667,8.17016467757186,0.376361787191191,0.713744511045916,0.843516240326992,-6.24905250886891,"Non-Significant"
"Srf",-0.0138985767291055,7.34745615676563,-0.141487316395684,0.890020853783089,0.941269360874188,-6.24986558819392,"Non-Significant"
"Aamp",-0.0660451877858019,8.29047480956671,-0.400965112114486,0.696058222951819,0.832906130949495,-6.25009922105165,"Non-Significant"
"Sgsm2",-0.0299899460387483,7.7608249039754,-0.317536454074248,0.756731350181717,0.870875185125328,-6.25015892685963,"Non-Significant"
"Mrfap1",-0.0571799167553433,9.54274547348138,-0.493165150264208,0.631509722641058,0.790272447305025,-6.25078250648837,"Non-Significant"
"Adipor2",-0.0164028620036634,7.35779276581616,-0.196538671611829,0.84774166590297,0.916532975893482,-6.25080610147353,"Non-Significant"
"Paxip1",0.0134347630576412,7.37348405161172,0.176534143573574,0.863054875825167,0.925615121129274,-6.25101584911523,"Non-Significant"
"Epb41l3",0.0298086756144897,8.33735458155199,0.398443226752386,0.697862676634021,0.833575489752858,-6.25153982567998,"Non-Significant"
"Ilf2",-0.0371007833909216,7.60299057928535,-0.285423888205826,0.780576438255825,0.88127474774414,-6.25208486786687,"Non-Significant"
"Kif1c",-0.0322214928875049,8.10286226271616,-0.365159512348171,0.721856618179591,0.84925401228869,-6.25217800908491,"Non-Significant"
"Fmn2",-0.00162495377521221,7.21348032681912,-0.0114591266420153,0.991060557844297,0.995148171693674,-6.25254141214939,"Non-Significant"
"Yars",0.0182567879644786,7.45348221383506,0.17977709178913,0.860568271987963,0.92442913453019,-6.25281941246498,"Non-Significant"
"Sept8",0.0407800756945118,9.09132009305672,0.477731225703756,0.642113050378339,0.798689618631302,-6.25332218014433,"Non-Significant"
"Bmpr1a",0.0120967719684284,7.27710660005185,0.102944510066254,0.919843797731542,0.955921668602129,-6.25386904225258,"Non-Significant"
"Smg7",-0.0361630523057226,7.98039038850647,-0.325688788979757,0.750718519151425,0.868847957269604,-6.25445035940286,"Non-Significant"
"Epb41l1",-0.044475209625519,10.2354813440277,-0.474605462237837,0.644270766427123,0.799033265005604,-6.25529197603793,"Non-Significant"
"Dync1li1",0.0228440311989564,7.73640635469526,0.294821324335832,0.773572735490573,0.878552920120337,-6.25544850328769,"Non-Significant"
"Slc2a1",0.0361182348681197,7.71662609048675,0.283353127221256,0.782122489279498,0.882126334873464,-6.2555037820463,"Non-Significant"
"Mtmr12",0.0106376494910343,7.31515534686662,0.103237611297834,0.919616459564879,0.955921668602129,-6.25646090748254,"Non-Significant"
"Ablim2",-0.0156611972752989,7.48138706335008,-0.198933338110786,0.845912828853509,0.916532975893482,-6.25682529206679,"Non-Significant"
"Ccdc85b",-0.0459112625546991,7.33860936545447,-0.219417246174627,0.83030877816118,0.91078626470237,-6.25700313090166,"Non-Significant"
"Nkiras1",-0.0254872097647345,7.40471272967224,-0.198191579430468,0.846479218688896,0.916532975893482,-6.25706048566312,"Non-Significant"
"Eif4g1",-0.0391638204104101,9.40186956092641,-0.475449469635897,0.643687809709207,0.799033265005604,-6.25714680737493,"Non-Significant"
"Rab5a",-0.0001688099247108,7.19342513252183,-0.00166931541859298,0.998697710780869,0.999164162445685,-6.25776204875862,"Non-Significant"
"Large1",-0.0510886506773556,9.57143943573967,-0.478300217830752,0.6417206443332,0.798572437511296,-6.25777957409873,"Non-Significant"
"Dlgap4",0.0484667749593815,7.97717672239718,0.310628130231965,0.761839844518856,0.873232676632174,-6.25798340943959,"Non-Significant"
"Psat1",0.0348548865643625,8.02882813242167,0.329619209010632,0.747825728206499,0.867472955088383,-6.25818526003492,"Non-Significant"
"Epha6",-0.0265107734003802,7.53191475889671,-0.242808162973121,0.812583496775749,0.900153191619995,-6.25847577973323,"Non-Significant"
"Zbtb4",-0.0349044101790525,8.32863421678658,-0.380690948751273,0.710619347205329,0.842148505847881,-6.25867310038203,"Non-Significant"
"Cct5",-0.0453081178722616,8.52182388789232,-0.408804975684621,0.690461220518563,0.829691821738318,-6.25869563461965,"Non-Significant"
"Pcmt1",-0.0538569203029002,8.67593748533384,-0.447098393856513,0.663404654506814,0.809383901944987,-6.25873672680524,"Non-Significant"
"Syt7",0.0497078593690272,8.8731654318873,0.455872715779224,0.657273140765813,0.80444630030333,-6.25914825730446,"Non-Significant"
"Cadm4",0.0543216695608439,9.36306081532134,0.469309953783411,0.647934061053863,0.799616320507947,-6.26069611387589,"Non-Significant"
"Neurl1a",0.0353576334141437,7.97692179892709,0.314697690824731,0.758829078447657,0.872045293587236,-6.26074587552473,"Non-Significant"
"Pygb",0.0484875824857767,9.21518968636056,0.46403948575094,0.651589708796402,0.801255202546966,-6.26101839618035,"Non-Significant"
"Hdac11",0.0576005727197959,8.88733703206498,0.456892124883276,0.656562466538934,0.803966294188965,-6.26107273778431,"Non-Significant"
"Ptprf",-0.0447048653582049,7.96695935857952,-0.303220107683954,0.767331023423494,0.874807732230225,-6.2613876010887,"Non-Significant"
"Ube3b",-0.0500814850927807,8.01432196733029,-0.312347321993167,0.760567437176159,0.872291047861993,-6.26145063436107,"Non-Significant"
"Ctsl",-0.0361727569860113,7.6307142440523,-0.264279978409192,0.796408042318937,0.890847370386319,-6.26182187479745,"Non-Significant"
"Ifnar1",0.0110947198291633,7.34618647070058,0.115292312899017,0.910273201972414,0.952335543271954,-6.26223482377126,"Non-Significant"
"Nadk",-0.0195466322319762,7.65495575874076,-0.249947418440917,0.807194705840572,0.89732977261978,-6.26330566287292,"Non-Significant"
"Ski",-0.0433333403820075,8.51101623259132,-0.400969488711224,0.696055093119758,0.832906130949495,-6.26372132861877,"Non-Significant"
"Rpl13",-0.0678671675158515,9.20424265803024,-0.461404373509712,0.653421042935563,0.802320748730599,-6.26393677861409,"Non-Significant"
"Ndel1",-0.0288401645436211,7.67868511353144,-0.253745093773046,0.804332403138638,0.895262749628126,-6.26435185083026,"Non-Significant"
"Kif1bp",0.0258991989118043,7.99385022749602,0.302315796453178,0.768002262149218,0.874909088446301,-6.2643880350935,"Non-Significant"
"Arl2bp",-0.0266421487647461,7.68598680283475,-0.261673745308418,0.798366267946985,0.891586682886583,-6.26467232588644,"Non-Significant"
"Fbxo2",-0.0581257803780497,7.5540854560246,-0.252595750765337,0.805198347977596,0.895537957381443,-6.26469885757722,"Non-Significant"
"Usf1",0.0120515243359405,7.36559519093586,0.104045998900147,0.918989488616371,0.955921668602129,-6.26493995054671,"Non-Significant"
"Wdr7",0.0405059429905226,9.41868752756528,0.458590657939905,0.655379132370055,0.803966294188965,-6.26553039068769,"Non-Significant"
"Chmp7",0.0369171595970563,8.18727454835544,0.339382425714988,0.740657579786892,0.862688730728871,-6.26559635922884,"Non-Significant"
"Ipo5",-0.039212962061125,8.83759317167874,-0.443296595226259,0.666069396090161,0.810745928530126,-6.26564335535648,"Non-Significant"
"Cds1",-0.0245932888183331,7.67498682055358,-0.242742468283867,0.812633131371797,0.900153191619995,-6.26667478199346,"Non-Significant"
"Mark1",-0.0390949100841702,7.92196473448838,-0.278221036553878,0.785958379382738,0.882926539703346,-6.2670304471592,"Non-Significant"
"Arhgef11",-0.0293029767774069,7.98100123779652,-0.282697190789547,0.78261242315587,0.882126334873464,-6.26721723132106,"Non-Significant"
"Pcnx4",0.00604845920059116,7.33524957277439,0.0569919171736782,0.955564883789092,0.975880611572543,-6.26824125164062,"Non-Significant"
"Cenpb",-0.0652690513856555,9.54647575314705,-0.45704343027253,0.656457015163746,0.803966294188965,-6.26864340410192,"Non-Significant"
"Ube2d2a",0.00340588204022563,7.28504375348908,0.0422847845921667,0.967022910289313,0.982786500346003,-6.26915899626562,"Non-Significant"
"Setd3",0.0396875216825308,8.83459676554169,0.432273392538598,0.673822842358708,0.816884369323956,-6.26991487655807,"Non-Significant"
"Slc2a13",-0.0271640930600618,8.37963367676347,-0.363690802006625,0.722922857988747,0.849588387613456,-6.27045619306789,"Non-Significant"
"Iqsec1",-0.0644511544131561,8.97477141498249,-0.437818430876781,0.669917588614545,0.813623266353628,-6.27053294181365,"Non-Significant"
"Blmh",-0.026465452570541,7.52554843024864,-0.186519206874516,0.855403676035587,0.920879379241757,-6.27123947802656,"Non-Significant"
"Ttc3",-0.0283058062700903,11.8359212492856,-0.309305156902409,0.762819503192392,0.873751338558266,-6.27173592426495,"Non-Significant"
"Casc4",-0.000825506615208305,7.29700881473754,-0.00871902489367334,0.9931980853265,0.996547198390546,-6.27196661855436,"Non-Significant"
"Nrn1",0.0452744788983956,8.10628988014049,0.313501923122736,0.759713308474196,0.872291047861993,-6.27263019617727,"Non-Significant"
"Adarb1",-0.0385923858147752,9.3836361505319,-0.441207941285862,0.667535418305141,0.811466114489863,-6.2741598534044,"Non-Significant"
"Cadps2",-0.0317368292890272,9.02767548350565,-0.430881424544582,0.674804757778097,0.817704588836988,-6.27501048741332,"Non-Significant"
"Polr2b",-0.0196243029626135,7.8190352303883,-0.232950154794545,0.820041040758009,0.904849570313122,-6.27506387537779,"Non-Significant"
"Tle4",0.0144660648119874,7.66634979297558,0.18588621352159,0.855888265471521,0.920879379241757,-6.2756916747833,"Non-Significant"
"Hdac5",0.0299400622474089,8.45067695869256,0.351430653730068,0.731847105040239,0.857343196543202,-6.27697842832767,"Non-Significant"
"Sez6l",0.0411909974937883,7.89138923163504,0.239356741048703,0.815192321749881,0.901356332636739,-6.27712360061923,"Non-Significant"
"Dcaf11",-0.00716757130023638,7.45689084447571,-0.0874273553651409,0.931889519010056,0.963552174482213,-6.27738136924824,"Non-Significant"
"Ankrd13c",-0.0292513560045382,8.09487593096637,-0.282649150971245,0.782648309058757,0.882126334873464,-6.27748308109567,"Non-Significant"
"St3gal5",0.00223222476583818,7.37736682396254,0.0234063128946363,0.981741754570745,0.989093368239373,-6.27841348507689,"Non-Significant"
"Src",0.0344161187031311,8.4410743482816,0.352888283423142,0.730783886033971,0.856472318073949,-6.27865649734053,"Non-Significant"
"Ube4b",-0.012150099408422,7.52133585964891,-0.100199987378251,0.921972892059029,0.956252286961302,-6.2789411064255,"Non-Significant"
"Cdh22",-0.0195054651896189,7.69843170850013,-0.178559392835364,0.861501786950024,0.924832793228815,-6.27952903440641,"Non-Significant"
